dataset,row_number,field,defect_class,original_value
Works_Recommended.csv,22124,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22125,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22126,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22127,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22128,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22129,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22130,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22131,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22132,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22133,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22134,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22135,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22136,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22137,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22138,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22139,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22140,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22141,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22142,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22143,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22144,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22145,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22146,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22147,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22148,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22149,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22150,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22151,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22152,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22153,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22154,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22155,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22157,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22158,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22159,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22160,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22161,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22163,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22164,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22165,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22166,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22181,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22182,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22183,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22185,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22186,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22187,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22188,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22189,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22190,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22191,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22192,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22193,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22194,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22198,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22199,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22200,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22201,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22202,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22203,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22204,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22205,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22206,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22207,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22208,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22209,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22210,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22211,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22212,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22213,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22214,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22215,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22216,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22217,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22218,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22219,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22220,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22221,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22223,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22224,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22225,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22226,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22227,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22228,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22229,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22230,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22231,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22232,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22233,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22234,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22235,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22236,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22237,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22238,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22239,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22240,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22241,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22242,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22243,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22244,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22245,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22246,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22247,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22248,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22249,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22250,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22251,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22252,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22253,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22254,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22255,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22256,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22257,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22258,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22259,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22262,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22263,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22264,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22265,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22266,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22267,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22268,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22269,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22270,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22271,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22272,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22273,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22274,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22277,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22278,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22279,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22280,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22281,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22282,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22284,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22285,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22290,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22291,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22292,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22293,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22294,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22296,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22297,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22298,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22300,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22307,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22308,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22311,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22312,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22313,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22314,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22315,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22316,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22317,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22318,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22319,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22320,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22321,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22322,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22323,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22324,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22325,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22326,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22327,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22328,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22329,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22330,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22335,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22337,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22338,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22339,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22340,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22341,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22342,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22343,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22344,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22346,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22347,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22348,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22350,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22351,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22352,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22353,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22354,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22357,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22358,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22359,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22360,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22362,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22363,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22364,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22368,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22369,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22370,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22373,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22374,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22383,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22384,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22385,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22386,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22387,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22388,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22389,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22390,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22391,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22392,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22393,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22394,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22395,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22396,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22397,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22398,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22399,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22400,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22402,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22404,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22406,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22407,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22408,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22409,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22410,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22411,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22412,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22413,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22414,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22415,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22416,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22417,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22418,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22419,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22424,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22426,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22427,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22428,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22429,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22430,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22431,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22433,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22434,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22460,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22461,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22462,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22463,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22464,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22465,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22466,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22467,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22468,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22469,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22470,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22471,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22472,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22473,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22474,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22475,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22476,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22477,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22478,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22479,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22480,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22481,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22482,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22483,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22484,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22485,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22486,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22487,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22488,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22489,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22490,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22491,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22492,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22493,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22494,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22495,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22500,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22501,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22502,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22508,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22509,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22510,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22511,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22512,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22513,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22514,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22517,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22518,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22519,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22520,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22521,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22522,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22523,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22524,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22525,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22526,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22527,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22528,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22529,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22530,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22531,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22532,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22533,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22534,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22535,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22536,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22537,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22538,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22539,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22540,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22541,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22542,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22543,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22544,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22545,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22546,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22547,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22548,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22549,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22550,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22551,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22552,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22553,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22555,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22556,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22558,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22559,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22560,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22561,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22562,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22563,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22564,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22565,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22566,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22567,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22568,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22569,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22570,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22576,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22578,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22579,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22580,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22581,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22582,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22583,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22584,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22585,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22586,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22591,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22592,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22593,Sanction Date,MISSING_OR_BLANK,
Works_Recommended.csv,22594,Sanction Date,MISSING_OR_BLANK,
